Date,Open,High,Low,Close,Adj Close,Volume
1985-06-18,0.068080,0.069196,0.068080,0.068080,0.052483,265216000
1985-06-19,0.069754,0.070871,0.069754,0.069754,0.053773,171987200
1985-06-20,0.070313,0.070313,0.070313,0.070313,0.054204,190803200
1985-06-21,0.071987,0.073661,0.071987,0.071987,0.055495,166140800
1985-06-24,0.077009,0.078125,0.077009,0.077009,0.059366,205766400
1985-06-25,0.078125,0.079799,0.078125,0.078125,0.060226,293910400
1985-06-26,0.080915,0.080915,0.080915,0.080915,0.062377,132204800
1985-06-27,0.082031,0.082589,0.082031,0.082031,0.063238,192460800
1985-06-28,0.082031,0.082589,0.080357,0.080357,0.061947,135744000
1985-07-01,0.080915,0.081473,0.080915,0.080915,0.062377,103443200
1985-07-02,0.080915,0.081473,0.077009,0.077009,0.059366,77728000
1985-07-03,0.078125,0.078125,0.078125,0.078125,0.060226,68499200
1985-07-05,0.078683,0.079241,0.078683,0.078683,0.060657,36579200
1985-07-08,0.078683,0.079241,0.078683,0.078683,0.060657,92220800
1985-07-09,0.078683,0.079241,0.078683,0.078683,0.060657,147907200
1985-07-10,0.080357,0.080357,0.080357,0.080357,0.061947,106041600
1985-07-11,0.080357,0.080915,0.080357,0.080357,0.061947,64892800
1985-07-12,0.080357,0.080357,0.079799,0.079799,0.061517,47040000
1985-07-15,0.079799,0.081473,0.079241,0.079241,0.061087,77683200
1985-07-16,0.079241,0.079799,0.078125,0.078125,0.060226,143360000
1985-07-17,0.078683,0.079799,0.078683,0.078683,0.060657,118182400
1985-07-18,0.078683,0.078683,0.077009,0.077009,0.059366,179065600
1985-07-19,0.077567,0.077567,0.077567,0.077567,0.059796,114912000
1985-07-22,0.077567,0.077567,0.075335,0.075335,0.058076,192304000
1985-07-23,0.075335,0.076451,0.073661,0.073661,0.056785,168694400
1985-07-24,0.073661,0.074777,0.072545,0.072545,0.055925,168716800
1985-07-25,0.074219,0.074777,0.074219,0.074219,0.057215,315078400
1985-07-26,0.074219,0.074777,0.074219,0.074219,0.057215,130524800
1985-07-29,0.074219,0.074219,0.071429,0.071429,0.055064,77750400
1985-07-30,0.072545,0.073103,0.072545,0.072545,0.055925,89465600
1985-07-31,0.072545,0.073103,0.070871,0.070871,0.054634,80505600
1985-08-01,0.070871,0.071987,0.070871,0.070871,0.054634,51564800
1985-08-02,0.070871,0.070871,0.070313,0.070313,0.054204,97417600
1985-08-05,0.070313,0.070871,0.068638,0.068638,0.052913,92332800
1985-08-06,0.068638,0.070313,0.068080,0.068080,0.052483,63078400
1985-08-07,0.068080,0.071429,0.066406,0.066406,0.051192,151737600
1985-08-08,0.067522,0.068080,0.067522,0.067522,0.052053,147772800
1985-08-09,0.068080,0.068080,0.068080,0.068080,0.052483,60950400
1985-08-12,0.068080,0.068080,0.066964,0.066964,0.051622,54992000
1985-08-13,0.068080,0.069196,0.068080,0.068080,0.052483,42380800
1985-08-14,0.068080,0.068080,0.065290,0.065290,0.050332,289900800
1985-08-15,0.065290,0.065848,0.064732,0.064732,0.049902,105190400
1985-08-16,0.065290,0.066406,0.065290,0.065290,0.050332,83753600
1985-08-19,0.066964,0.068080,0.066964,0.066964,0.051622,47868800
1985-08-20,0.068080,0.068080,0.068080,0.068080,0.052483,66953600
1985-08-21,0.068080,0.068080,0.068080,0.068080,0.052483,77011200
1985-08-22,0.068080,0.068080,0.066406,0.066406,0.051192,123312000
1985-08-23,0.066406,0.066964,0.065848,0.065848,0.050762,44016000
1985-08-26,0.067522,0.067522,0.067522,0.067522,0.052053,35660800
1985-08-27,0.068080,0.068080,0.068080,0.068080,0.052483,42918400
1985-08-28,0.068080,0.068638,0.068080,0.068080,0.052483,40947200
1985-08-29,0.068080,0.068080,0.066406,0.066406,0.051192,56112000
1985-08-30,0.066964,0.066964,0.066964,0.066964,0.051622,42873600
1985-09-03,0.066964,0.066964,0.065848,0.065848,0.050762,37452800
1985-09-04,0.066406,0.067522,0.066406,0.066406,0.051192,47555200
1985-09-05,0.066406,0.066964,0.066406,0.066406,0.051192,32816000
1985-09-06,0.066964,0.066964,0.066964,0.066964,0.051622,92803200
1985-09-09,0.068080,0.068638,0.068080,0.068080,0.052483,132316800
1985-09-10,0.068638,0.069754,0.068638,0.068638,0.052913,121766400
1985-09-11,0.069196,0.069754,0.069196,0.069196,0.053343,87091200
1985-09-12,0.071987,0.071987,0.071987,0.071987,0.055495,111171200
1985-09-13,0.071987,0.071987,0.070313,0.070313,0.054204,70537600
1985-09-16,0.070313,0.070313,0.068080,0.068080,0.052483,36982400
1985-09-17,0.068080,0.068080,0.068080,0.068080,0.052483,183747200
1985-09-18,0.072545,0.072545,0.072545,0.072545,0.055925,120086400
1985-09-19,0.075893,0.075893,0.075893,0.075893,0.058506,186323200
1985-09-20,0.075893,0.076451,0.074777,0.074777,0.057645,135228800
1985-09-23,0.075335,0.076451,0.075335,0.075335,0.058076,118585600
1985-09-24,0.075335,0.077009,0.073661,0.073661,0.056785,88099200
1985-09-25,0.073661,0.073661,0.070871,0.070871,0.054634,104496000
1985-09-26,0.070871,0.071429,0.070871,0.070871,0.054634,53491200
1985-09-30,0.070871,0.071429,0.070313,0.070313,0.054204,36646400
1985-10-01,0.070313,0.070871,0.070313,0.070313,0.054204,88345600
1985-10-02,0.070313,0.070871,0.069754,0.069754,0.053773,21504000
1985-10-03,0.069754,0.069754,0.069196,0.069196,0.053343,48921600
1985-10-04,0.069196,0.069196,0.066964,0.066964,0.051622,69529600
1985-10-07,0.066964,0.068080,0.066964,0.066964,0.051622,91929600
1985-10-08,0.067522,0.067522,0.067522,0.067522,0.052053,86979200
1985-10-09,0.067522,0.068080,0.066964,0.066964,0.051622,82812800
1985-10-10,0.070871,0.071429,0.070871,0.070871,0.054634,261744000
1985-10-11,0.071429,0.072545,0.071429,0.071429,0.055064,118294400
1985-10-14,0.074219,0.074219,0.074219,0.074219,0.057215,155187200
1985-10-15,0.075893,0.076451,0.075893,0.075893,0.058506,293888000
1985-10-16,0.080357,0.080915,0.080357,0.080357,0.061947,288444800
1985-10-17,0.081473,0.085379,0.081473,0.081473,0.062807,348185600
1985-10-18,0.081473,0.082031,0.079241,0.079241,0.061087,230428800
1985-10-21,0.079241,0.079241,0.077009,0.077009,0.059366,118876800
1985-10-22,0.080357,0.081473,0.080357,0.080357,0.061947,424547200
1985-10-23,0.080357,0.082589,0.080357,0.080357,0.061947,148377600
1985-10-24,0.082031,0.084263,0.082031,0.082031,0.063238,272630400
1985-10-25,0.082031,0.082031,0.080357,0.080357,0.061947,63280000
1985-10-28,0.080357,0.080915,0.080357,0.080357,0.061947,59472000
1985-10-29,0.080357,0.080357,0.079799,0.079799,0.061517,130883200
1985-10-30,0.084821,0.084821,0.084821,0.084821,0.065388,226576000
1985-10-31,0.084821,0.085938,0.083147,0.083147,0.064098,155075200
1985-11-01,0.083147,0.084821,0.083147,0.083147,0.064098,92556800
1985-11-04,0.083705,0.085379,0.083705,0.083705,0.064528,155724800
1985-11-05,0.083705,0.085379,0.083147,0.083147,0.064098,107542400
1985-11-06,0.085938,0.086496,0.085938,0.085938,0.066249,200457600
1985-11-07,0.087612,0.088728,0.087612,0.087612,0.067540,317139200
1985-11-08,0.091518,0.092634,0.091518,0.091518,0.070551,294112000
1985-11-11,0.091518,0.092634,0.089286,0.089286,0.068830,178774400
1985-11-12,0.089286,0.090402,0.088728,0.088728,0.068400,173644800
1985-11-13,0.088728,0.088728,0.086496,0.086496,0.066680,101561600
1985-11-14,0.089286,0.089844,0.089286,0.089286,0.068830,139507200
1985-11-15,0.089286,0.090402,0.088728,0.088728,0.068400,81580800
1985-11-18,0.088728,0.089286,0.088728,0.088728,0.068400,64556800
1985-11-19,0.088728,0.089286,0.085938,0.085938,0.066249,94326400
1985-11-20,0.085938,0.086496,0.084821,0.084821,0.065388,99075200
1985-11-21,0.084821,0.085938,0.084821,0.084821,0.065388,102950400
1985-11-22,0.084821,0.085938,0.084263,0.084821,0.065388,128755200
1985-11-25,0.084821,0.085938,0.084821,0.085379,0.065818,97193600
1985-11-26,0.085379,0.087054,0.084821,0.086496,0.066680,164460800
1985-11-27,0.086496,0.089844,0.085938,0.089286,0.068830,191721600
1985-11-29,0.089286,0.089844,0.088728,0.089844,0.069261,99030400
1985-12-02,0.089844,0.090402,0.089286,0.090402,0.069691,100195200
1985-12-03,0.090402,0.090960,0.089286,0.089844,0.069261,155075200
1985-12-04,0.089844,0.092076,0.089844,0.091518,0.070551,165110400
1985-12-05,0.091518,0.092634,0.089286,0.089844,0.069261,125148800
1985-12-06,0.089844,0.089844,0.087612,0.088170,0.067970,65452800
1985-12-09,0.088170,0.089286,0.085938,0.086496,0.066680,139865600
1985-12-10,0.086496,0.087612,0.085938,0.087054,0.067110,200905600
1985-12-11,0.087054,0.089844,0.087054,0.088170,0.067970,237619200
1985-12-12,0.088728,0.090402,0.088728,0.089286,0.068830,125260800
1985-12-13,0.089286,0.090402,0.088170,0.089286,0.068830,251148800
1985-12-16,0.089286,0.094866,0.089286,0.093192,0.071842,288915200
1985-12-17,0.093192,0.093750,0.090960,0.092076,0.070981,109065600
1985-12-18,0.095424,0.102121,0.095424,0.099330,0.076573,559798400
1985-12-19,0.099330,0.101563,0.098772,0.100446,0.077434,270121600
1985-12-20,0.100446,0.101563,0.099330,0.099888,0.077003,206035200
1985-12-23,0.099888,0.100446,0.096540,0.097656,0.075283,143225600
1985-12-24,0.097656,0.098214,0.096540,0.097098,0.074853,64601600
1985-12-26,0.097098,0.098214,0.096540,0.097098,0.074853,45852800
1985-12-27,0.097098,0.101004,0.097098,0.099888,0.077003,122886400
1985-12-30,0.099888,0.101004,0.098772,0.099330,0.076573,107676800
1985-12-31,0.099330,0.099888,0.098214,0.098214,0.075713,87248000
1986-01-02,0.098214,0.099330,0.097098,0.099330,0.076573,117420800
1986-01-03,0.099330,0.099888,0.098772,0.099888,0.077003,242166400
1986-01-06,0.099888,0.099888,0.097656,0.099330,0.076573,185046400
1986-01-07,0.099330,0.102679,0.098772,0.102679,0.079155,470534400
1986-01-08,0.102679,0.104911,0.101563,0.102121,0.078725,607600000
1986-01-09,0.102121,0.102679,0.097656,0.101004,0.077864,447238400
1986-01-10,0.101004,0.103237,0.101004,0.101563,0.078295,153238400
1986-01-13,0.101563,0.103237,0.100446,0.102679,0.079155,215420800
1986-01-14,0.102679,0.106027,0.100446,0.103795,0.080015,272697600
1986-01-15,0.103795,0.107143,0.103237,0.106585,0.082166,423472000
1986-01-16,0.106585,0.110491,0.106585,0.109375,0.084317,534777600
1986-01-17,0.109375,0.110491,0.106585,0.107143,0.082596,345385600
1986-01-20,0.107143,0.107143,0.104353,0.106585,0.082166,127411200
1986-01-21,0.106585,0.107701,0.106027,0.107143,0.082596,151961600
1986-01-22,0.107143,0.107701,0.099888,0.104353,0.080446,143001600
1986-01-23,0.104353,0.104911,0.101563,0.102679,0.079155,156419200
1986-01-24,0.102679,0.104353,0.101004,0.101004,0.077864,111977600
1986-01-27,0.101004,0.101563,0.098214,0.098772,0.076143,389580800
1986-01-28,0.098772,0.099888,0.098214,0.099330,0.076573,222297600
1986-01-29,0.099330,0.108817,0.098214,0.105469,0.081306,589568000
1986-01-30,0.104911,0.104911,0.102121,0.102679,0.079155,236880000
1986-01-31,0.102679,0.103795,0.102121,0.103237,0.079585,147705600
1986-02-03,0.103237,0.107143,0.102121,0.106585,0.082166,350022400
1986-02-04,0.106585,0.108817,0.106027,0.106027,0.081736,260176000
1986-02-05,0.106027,0.106585,0.104911,0.106027,0.081736,197164800
1986-02-06,0.106027,0.108259,0.105469,0.107701,0.083026,134220800
1986-02-07,0.107701,0.107701,0.104911,0.107143,0.082596,129404800
1986-02-10,0.107143,0.109375,0.106027,0.106585,0.082166,111843200
1986-02-11,0.106585,0.107143,0.104911,0.106585,0.082166,153462400
1986-02-12,0.106585,0.107143,0.106027,0.107143,0.082596,133056000
1986-02-13,0.107143,0.107143,0.106027,0.106585,0.082166,109379200
1986-02-14,0.106585,0.107701,0.106027,0.106027,0.081736,137513600
1986-02-18,0.106027,0.107143,0.103795,0.106585,0.082166,148108800
1986-02-19,0.106585,0.113839,0.106585,0.111607,0.086038,359676800
1986-02-20,0.111607,0.113281,0.111049,0.112165,0.086468,137916800
1986-02-21,0.112165,0.114955,0.112165,0.112723,0.086898,189078400
1986-02-24,0.112723,0.114955,0.111607,0.114955,0.088619,247116800
1986-02-25,0.114955,0.117746,0.112165,0.117746,0.090770,224739200
1986-02-26,0.117746,0.119420,0.116071,0.116071,0.089479,164729600
1986-02-27,0.116071,0.116629,0.113839,0.114397,0.088188,108124800
1986-02-28,0.114397,0.115513,0.111049,0.111607,0.086038,125126400
1986-03-03,0.111607,0.112165,0.109375,0.109933,0.084747,108819200
1986-03-04,0.109933,0.111607,0.109375,0.109933,0.084747,89107200
1986-03-05,0.109933,0.113839,0.108259,0.112723,0.086898,177027200
1986-03-06,0.112723,0.114955,0.112165,0.113281,0.087328,101337600
1986-03-07,0.113281,0.113281,0.110491,0.110491,0.085177,96185600
1986-03-10,0.110491,0.111049,0.109933,0.109933,0.084747,75488000
1986-03-11,0.109933,0.111049,0.109375,0.111049,0.085607,103062400
1986-03-12,0.111049,0.112165,0.110491,0.110491,0.085177,85680000
1986-03-13,0.110491,0.111607,0.108817,0.110491,0.085177,115964800
1986-03-14,0.110491,0.117188,0.110491,0.116629,0.089909,384854400
1986-03-17,0.116071,0.116071,0.113281,0.116071,0.089479,118720000
1986-03-18,0.116071,0.121652,0.115513,0.119978,0.092491,249356800
1986-03-19,0.119978,0.121652,0.117746,0.118304,0.091200,189884800
1986-03-20,0.125000,0.132254,0.125000,0.126116,0.097223,904131200
1986-03-21,0.126116,0.128348,0.122768,0.123326,0.095072,260377600
1986-03-24,0.123326,0.123326,0.117746,0.119420,0.092061,294313600
1986-03-25,0.119420,0.124442,0.119420,0.124442,0.095932,281075200
1986-03-26,0.124442,0.128348,0.124442,0.126116,0.097223,222140800
1986-03-27,0.126116,0.129464,0.126116,0.126116,0.097223,219004800
1986-03-31,0.126116,0.127232,0.125000,0.126116,0.097223,187801600
1986-04-01,0.126116,0.126116,0.120536,0.121652,0.093781,222723200
1986-04-02,0.121652,0.122210,0.117188,0.121652,0.093781,325292800
1986-04-03,0.121652,0.123326,0.119978,0.120536,0.092921,211075200
1986-04-04,0.120536,0.120536,0.118862,0.119420,0.092061,125955200
1986-04-07,0.119420,0.122768,0.117188,0.121652,0.093781,120131200
1986-04-08,0.121652,0.123884,0.121652,0.123326,0.095072,193222400
1986-04-09,0.123326,0.123884,0.119978,0.121094,0.093351,135318400
1986-04-10,0.121094,0.122210,0.119978,0.121652,0.093781,109984000
1986-04-11,0.121652,0.122768,0.120536,0.120536,0.092921,75667200
1986-04-14,0.120536,0.121652,0.119420,0.119978,0.092491,84963200
1986-04-15,0.119978,0.122768,0.119978,0.122210,0.094211,131398400
1986-04-16,0.122210,0.127232,0.122210,0.126116,0.097223,210828800
1986-04-17,0.126116,0.130022,0.125000,0.129464,0.099804,270099200
1986-04-18,0.129464,0.133371,0.128348,0.132813,0.102385,247676800
1986-04-21,0.133371,0.137277,0.133371,0.135603,0.104536,273548800
1986-04-22,0.135603,0.139509,0.132254,0.133371,0.102815,327868800
1986-04-23,0.133371,0.135603,0.131138,0.132254,0.101954,261475200
1986-04-24,0.132254,0.140625,0.131696,0.140067,0.107977,458371200
1986-04-25,0.140067,0.145647,0.140067,0.143973,0.110988,261072000
1986-04-28,0.143973,0.146205,0.141741,0.142857,0.110128,145532800
1986-04-29,0.142857,0.143973,0.119978,0.139509,0.107547,132697600
1986-04-30,0.139509,0.141183,0.135045,0.135045,0.104106,137782400
1986-05-01,0.135045,0.135045,0.132813,0.135045,0.104106,257936000
1986-05-02,0.135045,0.138393,0.134487,0.136161,0.104966,93587200
1986-05-05,0.136161,0.145089,0.136161,0.143415,0.110558,149340800
1986-05-06,0.143973,0.148438,0.143973,0.145647,0.112279,218534400
1986-05-07,0.145647,0.146763,0.139509,0.140625,0.108408,198800000
1986-05-08,0.140625,0.147879,0.140625,0.147321,0.113569,233363200
1986-05-09,0.147321,0.150112,0.146205,0.148996,0.114861,222499200
1986-05-12,0.148996,0.163504,0.148438,0.162388,0.125185,400422400
1986-05-13,0.162388,0.162946,0.157366,0.160714,0.123894,471766400
1986-05-14,0.160714,0.166853,0.160714,0.164621,0.126906,482988800
1986-05-15,0.164621,0.165179,0.159040,0.160714,0.123894,222544000
1986-05-16,0.160714,0.161830,0.156808,0.160714,0.123894,319244800
1986-05-19,0.160714,0.162946,0.158482,0.159040,0.122604,209507200
1986-05-20,0.159040,0.159040,0.152902,0.157924,0.121743,245795200
1986-05-21,0.157924,0.166295,0.156250,0.165179,0.127336,346729600
1986-05-22,0.165179,0.167411,0.159598,0.164063,0.126476,220505600
1986-05-23,0.164063,0.165737,0.162388,0.165179,0.127336,139843200
1986-05-27,0.165179,0.165179,0.162388,0.164621,0.126906,84649600
1986-05-28,0.164621,0.167411,0.164063,0.166295,0.128197,207132800
1986-05-29,0.166295,0.166295,0.162946,0.165179,0.127336,101427200
1986-05-30,0.165179,0.166295,0.162946,0.165179,0.127336,127433600
1986-06-02,0.165179,0.166853,0.164063,0.165737,0.127766,199248000
1986-06-03,0.165737,0.170201,0.165737,0.169085,0.130347,325897600
1986-06-04,0.169085,0.173549,0.168527,0.172991,0.133358,300652800
1986-06-05,0.172991,0.174665,0.171875,0.173549,0.133789,147884800
1986-06-06,0.173549,0.173549,0.167411,0.168527,0.129917,177363200
1986-06-09,0.168527,0.169085,0.160156,0.160714,0.123894,247027200
1986-06-10,0.160714,0.160714,0.156808,0.160714,0.123894,246892800
1986-06-11,0.160714,0.161830,0.158482,0.161272,0.124324,186860800
1986-06-12,0.161272,0.162388,0.160714,0.160714,0.123894,129091200
1986-06-13,0.160714,0.162388,0.157366,0.162388,0.125185,143001600
1986-06-16,0.162388,0.164621,0.159040,0.160156,0.123464,173600000
1986-06-17,0.160156,0.160714,0.151786,0.152902,0.117872,222051200
1986-06-18,0.152902,0.155134,0.145089,0.152902,0.117872,429654400
1986-06-19,0.152902,0.159598,0.151228,0.156250,0.120453,344646400
1986-06-20,0.156250,0.161272,0.156250,0.160714,0.123894,161302400
1986-06-23,0.160714,0.161830,0.154576,0.155134,0.119592,116323200
1986-06-24,0.155134,0.156808,0.153460,0.155692,0.120023,141993600
1986-06-25,0.156250,0.160714,0.156250,0.160156,0.123464,131980800
1986-06-26,0.160156,0.162388,0.158482,0.161830,0.124754,116928000
1986-06-27,0.161830,0.164063,0.158482,0.160156,0.123464,50198400
1986-06-30,0.160156,0.161830,0.159598,0.160156,0.123464,70761600
1986-07-01,0.160156,0.161272,0.155134,0.157924,0.121743,87718400
1986-07-02,0.157924,0.161830,0.157924,0.161272,0.124324,144838400
1986-07-03,0.161272,0.168527,0.159040,0.167969,0.129487,181171200
1986-07-07,0.167969,0.168527,0.157924,0.159040,0.122604,181820800
1986-07-08,0.157366,0.157366,0.152344,0.152902,0.117872,273683200
1986-07-09,0.152902,0.155134,0.151786,0.154576,0.119162,365120000
1986-07-10,0.155134,0.157924,0.154576,0.157924,0.121743,208566400
1986-07-11,0.157924,0.168527,0.157366,0.165737,0.127766,224000000
1986-07-14,0.165737,0.166853,0.161830,0.161830,0.124754,237440000
1986-07-15,0.156250,0.156250,0.152902,0.155692,0.120023,297920000
1986-07-16,0.158482,0.159040,0.146205,0.149554,0.115291,539840000
1986-07-17,0.149554,0.150670,0.143415,0.143973,0.110988,250880000
1986-07-18,0.143973,0.145089,0.139509,0.141741,0.109268,309120000
1986-07-21,0.147321,0.150670,0.146205,0.149554,0.115291,228480000
1986-07-22,0.149554,0.154576,0.148438,0.154576,0.119162,239680000
1986-07-23,0.154576,0.154576,0.152344,0.152344,0.117442,179491200
1986-07-24,0.152902,0.153460,0.147321,0.147879,0.114000,144569600
1986-07-25,0.147879,0.151786,0.147321,0.151786,0.117011,217459200
1986-07-28,0.151228,0.151786,0.143973,0.144531,0.111419,246400000
1986-07-29,0.143973,0.143973,0.137277,0.139509,0.107547,595840000
1986-07-30,0.139509,0.140625,0.133929,0.136161,0.104966,255360000
1986-07-31,0.136161,0.140625,0.136161,0.139509,0.107547,282240000
1986-08-01,0.138951,0.141741,0.138951,0.140067,0.107977,150080000
1986-08-04,0.140067,0.140625,0.136719,0.140625,0.108408,130166400
1986-08-05,0.141183,0.144531,0.140625,0.143415,0.110558,117891200
1986-08-06,0.143415,0.143415,0.138393,0.138951,0.107117,185203200
1986-08-07,0.138951,0.145647,0.138951,0.141741,0.109268,173398400
1986-08-08,0.142299,0.144531,0.141183,0.141183,0.108838,110140800
1986-08-11,0.142299,0.149554,0.141741,0.149554,0.115291,183433600
1986-08-12,0.148996,0.153460,0.148996,0.152902,0.117872,244160000
1986-08-13,0.152902,0.161830,0.152902,0.160714,0.123894,454720000
1986-08-14,0.160714,0.165179,0.160714,0.160714,0.123894,230720000
1986-08-15,0.161272,0.162946,0.159040,0.159598,0.123034,137177600
1986-08-18,0.159598,0.160156,0.156250,0.157924,0.121743,147347200
1986-08-19,0.156808,0.158482,0.154576,0.157924,0.121743,137782400
1986-08-20,0.157366,0.162946,0.157366,0.161830,0.124754,171315200
1986-08-21,0.161272,0.162388,0.159598,0.159598,0.123034,194656000
1986-08-22,0.160156,0.163504,0.160156,0.161830,0.124754,115718400
1986-08-25,0.162946,0.164621,0.162388,0.162388,0.125185,126403200
1986-08-26,0.162388,0.164621,0.162388,0.163504,0.126045,131241600
1986-08-27,0.163504,0.165179,0.161830,0.165179,0.127336,147033600
1986-08-28,0.165179,0.169643,0.164621,0.168527,0.129917,219699200
1986-08-29,0.167969,0.169643,0.164621,0.165179,0.127336,135228800
1986-09-02,0.165737,0.165737,0.155134,0.155134,0.119592,232960000
1986-09-03,0.155134,0.155692,0.152344,0.155134,0.119592,117488000
1986-09-04,0.156250,0.158482,0.155134,0.158482,0.122173,198800000
1986-09-05,0.159040,0.160156,0.156250,0.156808,0.120883,98492800
1986-09-08,0.156250,0.156250,0.150112,0.155134,0.119592,126201600
1986-09-09,0.154576,0.160714,0.154576,0.159598,0.123034,150774400
1986-09-10,0.159040,0.160156,0.155134,0.156250,0.120453,75667200
1986-09-11,0.154576,0.155134,0.145089,0.145647,0.112279,134355200
1986-09-12,0.145089,0.146205,0.141741,0.141741,0.109268,228480000
1986-09-15,0.143973,0.147879,0.142857,0.147879,0.114000,222723200
1986-09-16,0.147879,0.156808,0.145089,0.155692,0.120023,246400000
1986-09-17,0.155692,0.156250,0.152902,0.152902,0.117872,116860800
1986-09-18,0.152902,0.154018,0.150670,0.151786,0.117011,99030400
1986-09-19,0.150670,0.151228,0.148438,0.150112,0.115721,127612800
1986-09-22,0.149554,0.157924,0.149554,0.157366,0.121313,239680000
1986-09-23,0.157366,0.161830,0.156808,0.161272,0.124324,338240000
1986-09-24,0.161272,0.162388,0.151786,0.156808,0.120883,176870400
1986-09-25,0.156808,0.157366,0.150112,0.154018,0.118732,187801600
1986-09-26,0.152344,0.153460,0.151228,0.152902,0.117872,70022400
1986-09-29,0.150112,0.151228,0.141183,0.145089,0.111849,208947200
1986-09-30,0.146763,0.151228,0.145647,0.149554,0.115291,180790400
1986-10-01,0.148996,0.154018,0.148996,0.152344,0.117442,138588800
1986-10-02,0.150670,0.153460,0.149554,0.152344,0.117442,94819200
1986-10-03,0.153460,0.155134,0.148996,0.150670,0.116151,138745600
1986-10-06,0.150670,0.152902,0.150112,0.152344,0.117442,94505600
1986-10-07,0.151786,0.152344,0.146763,0.147321,0.113569,127993600
1986-10-08,0.146763,0.147321,0.143973,0.146205,0.112709,111574400
1986-10-09,0.146205,0.148438,0.145647,0.147321,0.113569,77952000
1986-10-10,0.146763,0.148996,0.144531,0.148438,0.114431,58531200
1986-10-13,0.147879,0.154576,0.147321,0.154576,0.119162,99680000
1986-10-14,0.154576,0.157366,0.150670,0.151786,0.117011,199337600
1986-10-15,0.149554,0.149554,0.146205,0.148996,0.114861,205408000
1986-10-16,0.148996,0.151228,0.148438,0.150112,0.115721,135766400
1986-10-17,0.150670,0.151786,0.148996,0.150112,0.115721,151872000
1986-10-20,0.149554,0.150112,0.146763,0.146763,0.113139,148982400
1986-10-21,0.147321,0.147321,0.145647,0.146205,0.112709,113724800
1986-10-22,0.146205,0.146763,0.143973,0.145089,0.111849,94483200
1986-10-23,0.145089,0.147879,0.145089,0.147879,0.114000,123132800
1986-10-24,0.147879,0.148438,0.146205,0.147321,0.113569,75331200
1986-10-27,0.149554,0.151786,0.148438,0.151786,0.117011,151200000
1986-10-28,0.151786,0.152344,0.147321,0.148996,0.114861,142240000
1986-10-29,0.149554,0.149554,0.147879,0.148996,0.114861,85433600
1986-10-30,0.149554,0.155134,0.148996,0.152902,0.117872,293440000
1986-10-31,0.152902,0.155692,0.152902,0.154576,0.119162,121296000
1986-11-03,0.155134,0.156808,0.154576,0.156250,0.120453,151827200
1986-11-04,0.155692,0.160156,0.151228,0.159598,0.123034,246400000
1986-11-05,0.159598,0.165737,0.158482,0.165179,0.127336,624960000
1986-11-06,0.163504,0.164621,0.159598,0.161272,0.124324,331520000
1986-11-07,0.160714,0.161272,0.155692,0.159598,0.123034,143158400
1986-11-10,0.160156,0.160156,0.156808,0.157924,0.121743,105884800
1986-11-11,0.158482,0.159598,0.157366,0.158482,0.122173,50176000
1986-11-12,0.159598,0.163504,0.159040,0.163504,0.126045,130995200
1986-11-13,0.162946,0.162946,0.158482,0.158482,0.122173,137513600
1986-11-14,0.158482,0.158482,0.155692,0.157366,0.121313,135116800
1986-11-17,0.157366,0.165179,0.156250,0.162388,0.125185,141680000
1986-11-18,0.162388,0.164063,0.156808,0.157924,0.121743,170060800
1986-11-19,0.156808,0.157366,0.154018,0.156250,0.120453,302400000
1986-11-20,0.155692,0.157924,0.155692,0.157366,0.121313,295680000
1986-11-21,0.157366,0.161830,0.156808,0.160714,0.123894,286720000
1986-11-24,0.161830,0.170201,0.160714,0.169643,0.130777,376320000
1986-11-25,0.169643,0.180246,0.169643,0.179688,0.138521,848960000
1986-11-26,0.179129,0.184152,0.178571,0.180804,0.139381,506240000
1986-11-28,0.180804,0.181362,0.176897,0.178571,0.137660,220550400
1986-12-01,0.178571,0.179129,0.174665,0.179129,0.138090,347200000
1986-12-02,0.180804,0.186384,0.178571,0.185268,0.142823,369600000
1986-12-03,0.185826,0.191964,0.185268,0.190848,0.147124,336000000
1986-12-04,0.190290,0.190848,0.187500,0.189732,0.146264,268800000
1986-12-05,0.190290,0.195313,0.189732,0.195313,0.150566,262080000
1986-12-08,0.194754,0.195871,0.189174,0.189732,0.146264,347200000
1986-12-09,0.189174,0.190290,0.183594,0.189174,0.145834,302400000
1986-12-10,0.189174,0.195313,0.187500,0.194196,0.149705,244160000
1986-12-11,0.194754,0.195871,0.190290,0.191406,0.147555,226240000
1986-12-12,0.191406,0.191964,0.184152,0.184152,0.141962,180118400
1986-12-15,0.183036,0.186384,0.180246,0.186384,0.143683,209059200
1986-12-16,0.185826,0.189732,0.185826,0.189732,0.146264,151939200
1986-12-17,0.189174,0.189732,0.182478,0.184152,0.141962,151110400
1986-12-18,0.183594,0.186942,0.181920,0.184710,0.142393,175056000
1986-12-19,0.184710,0.189732,0.184710,0.188058,0.144974,199091200
1986-12-22,0.187500,0.189732,0.186384,0.188058,0.144974,164371200
1986-12-23,0.188616,0.189174,0.186942,0.188058,0.144974,244160000
1986-12-24,0.187500,0.188058,0.185826,0.186942,0.144113,95760000
1986-12-26,0.186942,0.186942,0.183036,0.183036,0.141102,89868800
1986-12-29,0.183036,0.183594,0.179688,0.180804,0.139381,117644800
1986-12-30,0.180804,0.185268,0.180246,0.183036,0.141102,148153600
